Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
1.075823637;-0.047884032;1.312022567;9.892841339;9.979579443
1.080858971;-0.181959331;1.26413846;9.758766174;9.84198519
1.085863788;-0.105344877;1.350329757;9.739612579;9.833338253
1.090899123;-0.172382519;1.369483352;9.806650162;9.90331196
1.095934457;-0.181959331;1.321599364;9.691728592;9.783114902
1.100939274;-0.134075299;1.273715258;9.710882187;9.794976242
1.105974608;-0.086191259;1.331176162;9.605537415;9.697721791
1.111009943;-0.105344877;1.312022567;9.710882187;9.799680281
1.116045277;-0.067037649;1.273715258;9.576807022;9.661370366
1.121050094;-0.172382519;1.340752959;9.54807663;9.643293087
1.126085428;-0.086191259;1.321599364;9.710882187;9.800779901
1.131120763;-0.076614454;1.340752959;9.682151794;9.774842794
1.136125579;-0.076614454;1.26413846;9.720458984;9.80261387
1.141160914;-0.067037649;1.321599364;9.643844604;9.734210686
1.146196248;-0.038307227;1.331176162;9.806650162;9.896660286
1.151201065;-0.057460841;1.388636947;9.749189377;9.847756487
1.156236399;-0.067037649;1.331176162;9.806650162;9.896813195
1.161271734;-0.047884032;1.407790542;9.816226959;9.916777642
1.166307068;-0.067037649;1.312022567;9.864110947;9.951210079
1.171311885;-0.009576807;1.417367458;9.777919769;9.880118281
1.176347219;-0.047884032;1.302445769;9.835380554;9.921359207
1.181382554;-0.067037649;1.321599364;9.787496567;9.876548383
1.186387371;-0.105344877;1.312022567;9.844957352;9.932556872
1.191422705;-0.086191259;1.26413846;9.797073364;9.878670026
1.196458039;-0.162805721;1.18752408;9.787496567;9.860619057
1.201462856;-0.153228909;1.283292055;9.768342972;9.853468527
1.206498191;-0.114921682;1.321599364;9.730035782;9.820052352
1.211533525;-0.124498487;1.331176162;9.672574997;9.76453977
1.216568859;-0.105344877;1.426944256;9.682151794;9.787304574
1.221573676;-0.095768064;1.407790542;9.701305389;9.803385741
1.226609011;-0.114921682;1.359906554;9.58638382;9.683042268
1.231644345;-0.124498487;1.379060149;9.691728592;9.790143506
1.236649162;-0.162805721;1.407790542;9.730035782;9.832699336
1.241684496;-0.114921682;1.417367458;9.672574997;9.776545636
1.246719831;-0.105344877;1.446097851;9.720458984;9.828001801
1.251724647;-0.201112941;1.398213744;9.701305389;9.803610271
1.256759982;-0.229843363;1.359906554;9.643844604;9.741966566
1.261795316;-0.095768064;1.350329757;9.691728592;9.785814482
1.266830651;-0.134075299;1.359906554;9.710882187;9.806556729
1.271835467;-0.067037649;1.398213744;9.730035782;9.830213224
1.276870802;-0.105344877;1.436521053;9.701305389;9.807650918
1.281906136;-0.086191259;1.292868972;9.595960617;9.683047004
1.286910953;-0.02873042;1.388636947;9.777919769;9.876074778
1.291946287;-0.009576807;1.369483352;9.758766174;9.854394634
1.296981622;-0.019153614;1.417367458;9.787496567;9.889610024
1.302016956;0.019153614;1.417367458;9.758766174;9.861177142
1.307021773;-0.114921682;1.388636947;9.768342972;9.867220681
