"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
7.731084660E-1;9.289502501E-1;7.374141216E-1;9.701305389E0;9.773538480E0
7.781438030E-1;8.810662031E-1;6.703764796E-1;9.662998199E0;9.726212854E0
7.831791410E-1;8.714894056E-1;6.512228847E-1;9.672574997E0;9.733565231E0
7.881839620E-1;8.619126081E-1;6.416460276E-1;9.749189377E0;9.808225960E0
7.932192990E-1;7.661445141E-1;6.129156351E-1;9.701305389E0;9.750793263E0
7.982546360E-1;7.948749661E-1;5.746083856E-1;9.806650162E0;9.855576513E0
8.032594560E-1;7.948749661E-1;6.895300746E-1;9.777919769E0;9.834378117E0
8.082947940E-1;8.140285611E-1;7.278373241E-1;9.854534149E0;9.914849115E0
8.133301310E-1;7.565677166E-1;6.991068721E-1;9.883264542E0;9.936803466E0
8.183654680E-1;8.140285611E-1;6.895300746E-1;9.816226959E0;9.874026835E0
8.233702890E-1;8.714894056E-1;6.895300746E-1;9.844957352E0;9.907478527E0
8.284056270E-1;7.852981687E-1;7.086837292E-1;9.844957352E0;9.901621640E0
8.334409640E-1;6.607996821E-1;6.703764796E-1;9.806650162E0;9.851723110E0
8.384457840E-1;7.182605267E-1;7.565677166E-1;9.825803757E0;9.881027900E0
8.434811210E-1;6.991068721E-1;6.320692301E-1;9.816226959E0;9.861367737E0
8.485164590E-1;8.044517636E-1;6.895300746E-1;9.844957352E0;9.901806887E0
8.535517960E-1;8.331822157E-1;6.799532771E-1;9.787496567E0;9.846401277E0
8.585566170E-1;8.236053586E-1;6.799532771E-1;9.730035782E0;9.788475804E0
8.635919540E-1;8.619126081E-1;8.044517636E-1;9.777919769E0;9.848743625E0
8.686272920E-1;9.097966552E-1;7.661445141E-1;9.710882187E0;9.783452367E0
8.736321110E-1;9.672574997E-1;7.852981687E-1;9.653421402E0;9.733489870E0
8.786674490E-1;9.959878922E-1;7.565677166E-1;9.615114212E0;9.696123344E0
8.837027870E-1;9.097966552E-1;7.948749661E-1;9.643844604E0;9.719222959E0
8.887381250E-1;1.034295082E0;8.236053586E-1;9.720458984E0;9.809965085E0
8.937429440E-1;1.053448796E0;8.619126081E-1;9.634267807E0;9.729941618E0
8.987782820E-1;1.082179189E0;9.385270476E-1;9.634267807E0;9.740177667E0
9.038136190E-1;1.130063176E0;7.948749661E-1;9.710882187E0;9.808674826E0
9.088184400E-1;1.120486379E0;8.427590132E-1;9.787496567E0;9.887407219E0
9.138537770E-1;1.120486379E0;8.810662031E-1;9.854534149E0;9.957088464E0
9.188891150E-1;1.082179189E0;8.427590132E-1;9.921571732E0;1.001593431E1
9.238939350E-1;1.053448796E0;7.661445141E-1;9.892841339E0;9.978228377E0
9.289292720E-1;1.130063176E0;7.661445141E-1;9.864110947E0;9.958147667E0
9.339646090E-1;1.091755986E0;7.757213712E-1;9.979032516E0;1.006850360E1
9.389694300E-1;1.139639974E0;7.086837292E-1;9.950302124E0;1.004039463E1
9.440047680E-1;1.072602391E0;7.182605267E-1;9.902418137E0;9.986203434E0
9.490401050E-1;1.063025594E0;6.895300746E-1;9.825803757E0;9.907163802E0
9.540449250E-1;9.959878922E-1;7.182605267E-1;9.739612579E0;9.816717540E0
9.590802620E-1;9.768342972E-1;6.320692301E-1;9.806650162E0;9.875429315E0
9.641156000E-1;1.053448796E0;5.937620401E-1;9.749189377E0;9.823899492E0
9.691204200E-1;1.024718285E0;6.416460276E-1;9.835380554E0;9.909413092E0
9.741557580E-1;1.005564690E0;7.086837292E-1;9.797073364E0;9.874008278E0
9.791910950E-1;9.576807022E-1;8.427590132E-1;9.768342972E0;9.851290245E0
9.841959150E-1;9.672574997E-1;7.182605267E-1;9.883264542E0;9.956425225E0
9.892312520E-1;9.672574997E-1;7.852981687E-1;9.825803757E0;9.904478772E0
9.942665900E-1;9.768342972E-1;7.661445141E-1;9.873687744E0;9.951426648E0
9.993019280E-1;1.024718285E0;8.044517636E-1;9.854534149E0;9.940273311E0
1.004306748E0;8.810662031E-1;7.661445141E-1;9.806650162E0;9.875912235E0
1.009342085E0;8.714894056E-1;7.565677166E-1;9.854534149E0;9.921881464E0
1.014377423E0;8.427590132E-1;7.661445141E-1;9.806650162E0;9.872568438E0
1.019382243E0;8.523358107E-1;8.140285611E-1;9.825803757E0;9.896238593E0
1.024417581E0;8.236053586E-1;8.523358107E-1;9.864110947E0;9.935063507E0
1.029452918E0;8.906430602E-1;8.810662031E-1;9.883264542E0;9.962351164E0
1.034457738E0;9.193734527E-1;8.044517636E-1;9.864110947E0;9.939470557E0
1.039493076E0;8.810662031E-1;8.619126081E-1;9.892841339E0;9.969326996E0
1.044528413E0;9.481038451E-1;7.565677166E-1;9.825803757E0;9.900389643E0
1.049533234E0;8.810662031E-1;8.140285611E-1;9.883264542E0;9.955794200E0
