"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.650543208E2;-7.852981687E-1;1.714248419E0;9.634267807E0
1.650593561E2;-7.182605267E-1;1.733402014E0;9.586383820E0
1.650643914E2;-6.895300746E-1;1.733402014E0;9.538499832E0
1.650694268E2;-6.320692301E-1;1.762132406E0;9.615114212E0
1.650744316E2;-6.895300746E-1;1.800439715E0;9.634267807E0
1.650794669E2;-5.650315881E-1;1.771709204E0;9.787496567E0
1.650845022E2;-4.979939461E-1;1.781286120E0;9.892841339E0
1.650895376E2;-5.841852427E-1;1.714248419E0;9.854534149E0
1.650945729E2;-4.884171486E-1;1.752555609E0;9.873687744E0
1.650995777E2;-4.501099288E-1;1.723825216E0;9.825803757E0
1.651046131E2;-6.033388376E-1;1.714248419E0;9.806650162E0
1.651096484E2;-6.224924326E-1;1.742978811E0;9.710882187E0
1.651146837E2;-6.033388376E-1;1.771709204E0;9.662998199E0
1.651197191E2;-5.650315881E-1;1.695094824E0;9.710882187E0
1.651247239E2;-6.224924326E-1;1.656787634E0;9.691728592E0
1.651297592E2;-6.320692301E-1;1.666364431E0;9.624691010E0
1.651347945E2;-6.895300746E-1;1.675941229E0;9.548076630E0
1.651398299E2;-5.841852427E-1;1.723825216E0;9.548076630E0
1.651448652E2;-6.129156351E-1;1.723825216E0;9.490615845E0
1.651498700E2;-6.703764796E-1;1.781286120E0;9.481039047E0
1.651549054E2;-5.937620401E-1;1.790862918E0;9.519346237E0
1.651599407E2;-6.416460276E-1;1.714248419E0;9.519346237E0
1.651649760E2;-5.841852427E-1;1.704671621E0;9.615114212E0
1.651699809E2;-5.746083856E-1;1.733402014E0;9.567230225E0
1.651750162E2;-5.363011956E-1;1.695094824E0;9.615114212E0
1.651800515E2;-5.650315881E-1;1.656787634E0;9.730035782E0
1.651850869E2;-5.363011956E-1;1.704671621E0;9.710882187E0
1.651901222E2;-6.224924326E-1;1.723825216E0;9.730035782E0
1.651951270E2;-4.979939461E-1;1.733402014E0;9.710882187E0
1.652001623E2;-5.075707436E-1;1.762132406E0;9.749189377E0
1.652051977E2;-5.458779931E-1;1.790862918E0;9.730035782E0
1.652102330E2;-6.033388376E-1;1.733402014E0;9.615114212E0
1.652152683E2;-6.129156351E-1;1.752555609E0;9.615114212E0
1.652202732E2;-5.363011956E-1;1.723825216E0;9.605537415E0
1.652253085E2;-5.937620401E-1;1.771709204E0;9.720458984E0
1.652303438E2;-6.033388376E-1;1.714248419E0;9.691728592E0
1.652353792E2;-5.937620401E-1;1.733402014E0;9.787496567E0
1.652403840E2;-6.895300746E-1;1.675941229E0;9.710882187E0
1.652454193E2;-6.607996821E-1;1.733402014E0;9.701305389E0
1.652504547E2;-6.703764796E-1;1.723825216E0;9.682151794E0
1.652554900E2;-6.607996821E-1;1.695094824E0;9.595960617E0
1.652605253E2;-6.416460276E-1;1.742978811E0;9.567230225E0
1.652655301E2;-6.512228847E-1;1.723825216E0;9.595960617E0
1.652705655E2;-7.374141216E-1;1.618480325E0;9.567230225E0
1.652756008E2;-7.374141216E-1;1.714248419E0;9.586383820E0
1.652806361E2;-7.469909191E-1;1.656787634E0;9.605537415E0
1.652856410E2;-6.320692301E-1;1.704671621E0;9.624691010E0
1.652906763E2;-7.086837292E-1;1.656787634E0;9.615114212E0
1.652957116E2;-6.799532771E-1;1.771709204E0;9.653421402E0
1.653007470E2;-6.416460276E-1;1.695094824E0;9.672574997E0
1.653057823E2;-6.607996821E-1;1.752555609E0;9.672574997E0
1.653107871E2;-6.799532771E-1;1.733402014E0;9.672574997E0
1.653158224E2;-6.799532771E-1;1.733402014E0;9.643844604E0
1.653208578E2;-6.991068721E-1;1.742978811E0;9.701305389E0
1.653258931E2;-6.416460276E-1;1.762132406E0;9.634267807E0
1.653309285E2;-6.320692301E-1;1.695094824E0;9.701305389E0
1.653359333E2;-6.320692301E-1;1.752555609E0;9.730035782E0
1.653409686E2;-6.895300746E-1;1.704671621E0;9.624691010E0
1.653460039E2;-6.224924326E-1;1.714248419E0;9.634267807E0
1.653510393E2;-6.320692301E-1;1.695094824E0;9.653421402E0
1.653560441E2;-6.607996821E-1;1.704671621E0;9.682151794E0
1.653610794E2;-6.703764796E-1;1.618480325E0;9.624691010E0
1.653661148E2;-6.799532771E-1;1.733402014E0;9.653421402E0
1.653711501E2;-6.416460276E-1;1.742978811E0;9.481039047E0
1.653761854E2;-6.895300746E-1;1.733402014E0;9.576807022E0
1.653811902E2;-5.937620401E-1;1.704671621E0;9.605537415E0
1.653862256E2;-6.320692301E-1;1.685518026E0;9.662998199E0
1.653912609E2;-6.320692301E-1;1.714248419E0;9.730035782E0
1.653962962E2;-6.129156351E-1;1.666364431E0;9.758766174E0
1.654013316E2;-6.895300746E-1;1.733402014E0;9.730035782E0
1.654063364E2;-5.458779931E-1;1.675941229E0;9.682151794E0
1.654113717E2;-5.841852427E-1;1.704671621E0;9.672574997E0
1.654164071E2;-6.129156351E-1;1.666364431E0;9.643844604E0
1.654214424E2;-6.512228847E-1;1.695094824E0;9.682151794E0
1.654264472E2;-5.937620401E-1;1.637633920E0;9.634267807E0
1.654314826E2;-6.224924326E-1;1.742978811E0;9.643844604E0
1.654365179E2;-5.458779931E-1;1.742978811E0;9.605537415E0
1.654415532E2;-6.320692301E-1;1.790862918E0;9.605537415E0
1.654465886E2;-6.416460276E-1;1.666364431E0;9.653421402E0
1.654515934E2;-6.607996821E-1;1.714248419E0;9.662998199E0
1.654566287E2;-5.937620401E-1;1.752555609E0;9.653421402E0
1.654616640E2;-5.746083856E-1;1.771709204E0;9.691728592E0
1.654666994E2;-6.129156351E-1;1.733402014E0;9.691728592E0
1.654717347E2;-5.458779931E-1;1.752555609E0;9.758766174E0
1.654767395E2;-5.554547906E-1;1.781286120E0;9.710882187E0
1.654817749E2;-6.320692301E-1;1.771709204E0;9.691728592E0
1.654868102E2;-6.703764796E-1;1.695094824E0;9.720458984E0
1.654918455E2;-6.129156351E-1;1.762132406E0;9.672574997E0
1.654968809E2;-5.554547906E-1;1.637633920E0;9.624691010E0
1.655018857E2;-5.841852427E-1;1.675941229E0;9.710882187E0
1.655069210E2;-6.129156351E-1;1.656787634E0;9.682151794E0
1.655119564E2;-6.607996821E-1;1.656787634E0;9.691728592E0
1.655169917E2;-5.746083856E-1;1.628057122E0;9.653421402E0
1.655219965E2;-5.746083856E-1;1.685518026E0;9.624691010E0
1.655270318E2;-5.554547906E-1;1.781286120E0;9.481039047E0
1.655320672E2;-5.554547906E-1;1.742978811E0;9.615114212E0
1.655371025E2;-6.703764796E-1;1.714248419E0;9.634267807E0
1.655421378E2;-6.799532771E-1;1.762132406E0;9.634267807E0
1.655471427E2;-6.799532771E-1;1.723825216E0;9.634267807E0
1.655521780E2;-6.129156351E-1;1.790862918E0;9.662998199E0
1.655572133E2;-6.895300746E-1;1.771709204E0;9.682151794E0
1.655622487E2;-6.703764796E-1;1.810016513E0;9.672574997E0
1.655672840E2;-6.512228847E-1;1.752555609E0;9.691728592E0
1.655722888E2;-6.799532771E-1;1.742978811E0;9.787496567E0
1.655773241E2;-7.374141216E-1;1.752555609E0;9.624691010E0
1.655823595E2;-6.320692301E-1;1.762132406E0;9.758766174E0
1.655873948E2;-6.512228847E-1;1.800439715E0;9.816226959E0
1.655924301E2;-6.033388376E-1;1.781286120E0;9.835380554E0
1.655974350E2;-6.224924326E-1;1.752555609E0;9.806650162E0
1.656024703E2;-5.650315881E-1;1.742978811E0;9.816226959E0
1.656075056E2;-4.788403511E-1;1.752555609E0;9.701305389E0
1.656125410E2;-6.224924326E-1;1.723825216E0;9.595960617E0
1.656175763E2;-6.512228847E-1;1.723825216E0;9.643844604E0
1.656225811E2;-6.607996821E-1;1.752555609E0;9.567230225E0
1.656276165E2;-6.607996821E-1;1.714248419E0;9.576807022E0
1.656326518E2;-6.224924326E-1;1.810016513E0;9.548076630E0
1.656376871E2;-6.512228847E-1;1.762132406E0;9.528923035E0
1.656426919E2;-6.224924326E-1;1.781286120E0;9.615114212E0
1.656477273E2;-5.937620401E-1;1.857900500E0;9.634267807E0
1.656527626E2;-5.841852427E-1;1.838746905E0;9.682151794E0
1.656577979E2;-6.033388376E-1;1.829170108E0;9.777919769E0
1.656628333E2;-6.320692301E-1;1.675941229E0;9.730035782E0
1.656678381E2;-5.554547906E-1;1.810016513E0;9.806650162E0
1.656728734E2;-5.363011956E-1;1.819593310E0;9.854534149E0
1.656779088E2;-5.746083856E-1;1.781286120E0;9.873687744E0
1.656829441E2;-4.884171486E-1;1.771709204E0;9.864110947E0
1.656879794E2;-5.075707436E-1;1.790862918E0;9.816226959E0
1.656929843E2;-5.937620401E-1;1.752555609E0;9.806650162E0
1.656980196E2;-5.267243981E-1;1.819593310E0;9.816226959E0
1.657030549E2;-5.267243981E-1;1.752555609E0;9.691728592E0
1.657080903E2;-5.937620401E-1;1.838746905E0;9.615114212E0
1.657130951E2;-4.596867263E-1;1.771709204E0;9.605537415E0
1.657181304E2;-5.841852427E-1;1.742978811E0;9.595960617E0
1.657231657E2;-5.650315881E-1;1.790862918E0;9.567230225E0
1.657282011E2;-5.841852427E-1;1.790862918E0;9.576807022E0
1.657332364E2;-5.458779931E-1;1.829170108E0;9.605537415E0
1.657382412E2;-6.224924326E-1;1.752555609E0;9.615114212E0
1.657432766E2;-5.554547906E-1;1.771709204E0;9.730035782E0
1.657483119E2;-5.746083856E-1;1.790862918E0;9.662998199E0
1.657533472E2;-5.458779931E-1;1.857900500E0;9.749189377E0
1.657583520E2;-5.841852427E-1;1.742978811E0;9.672574997E0
1.657633874E2;-5.841852427E-1;1.771709204E0;9.615114212E0
1.657684227E2;-5.554547906E-1;1.723825216E0;9.720458984E0
1.657734580E2;-5.746083856E-1;1.790862918E0;9.720458984E0
1.657784934E2;-5.458779931E-1;1.714248419E0;9.595960617E0
1.657834982E2;-6.320692301E-1;1.790862918E0;9.624691010E0
1.657885335E2;-6.033388376E-1;1.781286120E0;9.643844604E0
1.657935689E2;-5.937620401E-1;1.781286120E0;9.605537415E0
1.657986042E2;-6.607996821E-1;1.781286120E0;9.682151794E0
1.658036090E2;-6.033388376E-1;1.819593310E0;9.682151794E0
1.658086444E2;-5.746083856E-1;1.771709204E0;9.595960617E0
1.658136797E2;-5.554547906E-1;1.781286120E0;9.682151794E0
1.658187150E2;-5.937620401E-1;1.733402014E0;9.634267807E0
1.658237198E2;-6.129156351E-1;1.723825216E0;9.701305389E0
1.658287552E2;-5.363011956E-1;1.685518026E0;9.749189377E0
1.658337905E2;-5.746083856E-1;1.695094824E0;9.768342972E0
1.658388258E2;-5.937620401E-1;1.666364431E0;9.787496567E0
1.658438612E2;-5.075707436E-1;1.714248419E0;9.806650162E0
1.658488660E2;-4.979939461E-1;1.752555609E0;9.730035782E0
1.658539013E2;-5.267243981E-1;1.685518026E0;9.634267807E0
1.658589367E2;-5.746083856E-1;1.695094824E0;9.739612579E0
1.658639720E2;-5.267243981E-1;1.618480325E0;9.615114212E0
1.658689768E2;-6.033388376E-1;1.704671621E0;9.662998199E0
1.658740122E2;-5.650315881E-1;1.618480325E0;9.595960617E0
1.658790475E2;-5.937620401E-1;1.647210717E0;9.682151794E0
1.658840828E2;-5.841852427E-1;1.685518026E0;9.643844604E0
1.658890876E2;-5.363011956E-1;1.723825216E0;9.548076630E0
1.658941230E2;-5.458779931E-1;1.637633920E0;9.509769440E0
1.658991583E2;-6.320692301E-1;1.714248419E0;9.509769440E0
1.659041936E2;-7.278373241E-1;1.790862918E0;9.461885452E0
1.659092290E2;-5.554547906E-1;1.762132406E0;9.500192642E0
1.659142338E2;-6.224924326E-1;1.810016513E0;9.500192642E0
1.659192691E2;-6.320692301E-1;1.867477298E0;9.576807022E0
1.659243045E2;-6.033388376E-1;1.838746905E0;9.567230225E0
1.659293398E2;-6.129156351E-1;1.781286120E0;9.662998199E0
1.659343446E2;-6.416460276E-1;1.857900500E0;9.758766174E0
1.659393799E2;-6.607996821E-1;1.857900500E0;9.797073364E0
1.659444153E2;-6.224924326E-1;1.733402014E0;9.844957352E0
1.659494506E2;-6.129156351E-1;1.704671621E0;9.921571732E0
1.659544554E2;-5.746083856E-1;1.685518026E0;9.844957352E0
1.659594908E2;-5.650315881E-1;1.704671621E0;9.864110947E0
1.659645261E2;-4.118026793E-1;1.685518026E0;9.797073364E0
1.659695614E2;-5.650315881E-1;1.666364431E0;9.624691010E0
1.659745968E2;-5.075707436E-1;1.618480325E0;9.653421402E0
1.659796016E2;-5.746083856E-1;1.628057122E0;9.528923035E0
1.659846369E2;-5.267243981E-1;1.637633920E0;9.548076630E0
1.659896723E2;-6.033388376E-1;1.647210717E0;9.519346237E0
1.659947076E2;-6.416460276E-1;1.704671621E0;9.471462250E0
1.659997124E2;-7.374141216E-1;1.675941229E0;9.471462250E0
1.660047477E2;-6.129156351E-1;1.704671621E0;9.548076630E0
1.660097831E2;-5.650315881E-1;1.810016513E0;9.538499832E0
1.660148184E2;-6.129156351E-1;1.752555609E0;9.682151794E0
1.660198537E2;-6.224924326E-1;1.829170108E0;9.749189377E0
1.660248586E2;-6.703764796E-1;1.857900500E0;9.730035782E0
1.660298939E2;-5.554547906E-1;1.829170108E0;9.701305389E0
1.660349292E2;-6.320692301E-1;1.877054095E0;9.854534149E0
1.660399646E2;-6.320692301E-1;1.695094824E0;9.777919769E0
1.660449694E2;-6.224924326E-1;1.714248419E0;9.844957352E0
1.660500047E2;-6.129156351E-1;1.742978811E0;9.816226959E0
1.660550400E2;-6.033388376E-1;1.714248419E0;9.825803757E0
1.660600754E2;-6.224924326E-1;1.647210717E0;9.730035782E0
1.660650802E2;-5.650315881E-1;1.685518026E0;9.720458984E0
1.660701155E2;-5.650315881E-1;1.742978811E0;9.672574997E0
1.660751509E2;-5.171475410E-1;1.589749932E0;9.500192642E0
1.660801862E2;-5.267243981E-1;1.656787634E0;9.567230225E0
1.660852215E2;-5.267243981E-1;1.704671621E0;9.528923035E0
1.660902264E2;-5.937620401E-1;1.762132406E0;9.567230225E0
1.660952617E2;-5.267243981E-1;1.752555609E0;9.634267807E0
1.661002970E2;-5.458779931E-1;1.800439715E0;9.662998199E0
1.661053324E2;-5.650315881E-1;1.733402014E0;9.835380554E0
1.661103677E2;-5.746083856E-1;1.771709204E0;9.797073364E0
1.661153725E2;-5.458779931E-1;1.742978811E0;9.825803757E0
1.661204078E2;-5.363011956E-1;1.714248419E0;9.844957352E0
1.661254432E2;-5.841852427E-1;1.723825216E0;9.844957352E0
1.661304785E2;-5.363011956E-1;1.733402014E0;9.730035782E0
1.661354833E2;-4.692635238E-1;1.695094824E0;9.749189377E0
1.661405187E2;-5.075707436E-1;1.742978811E0;9.691728592E0
1.661455540E2;-5.650315881E-1;1.733402014E0;9.662998199E0
1.661505893E2;-4.213795066E-1;1.819593310E0;9.634267807E0
1.661556247E2;-4.884171486E-1;1.762132406E0;9.538499832E0
1.661606295E2;-5.650315881E-1;1.762132406E0;9.682151794E0
1.661656648E2;-4.788403511E-1;1.733402014E0;9.701305389E0
1.661707002E2;-5.554547906E-1;1.790862918E0;9.691728592E0
1.661757355E2;-5.075707436E-1;1.857900500E0;9.672574997E0
1.661807403E2;-4.884171486E-1;1.829170108E0;9.730035782E0
1.661857756E2;-4.979939461E-1;1.857900500E0;9.797073364E0
1.661908110E2;-6.416460276E-1;1.752555609E0;9.749189377E0
1.661958463E2;-6.895300746E-1;1.771709204E0;9.902418137E0
1.662008816E2;-6.129156351E-1;1.723825216E0;9.911994934E0
1.662058865E2;-6.033388376E-1;1.742978811E0;9.844957352E0
1.662109218E2;-5.458779931E-1;1.762132406E0;9.749189377E0
1.662159571E2;-4.979939461E-1;1.781286120E0;9.797073364E0
1.662209925E2;-5.458779931E-1;1.704671621E0;9.701305389E0
1.662259973E2;-5.554547906E-1;1.675941229E0;9.634267807E0
1.662310326E2;-5.841852427E-1;1.742978811E0;9.615114212E0
1.662360679E2;-5.171475410E-1;1.771709204E0;9.691728592E0
1.662411033E2;-4.596867263E-1;1.714248419E0;9.528923035E0
1.662461081E2;-5.650315881E-1;1.723825216E0;9.576807022E0
1.662511434E2;-5.937620401E-1;1.752555609E0;9.567230225E0
1.662561788E2;-5.937620401E-1;1.819593310E0;9.643844604E0
1.662612141E2;-5.937620401E-1;1.762132406E0;9.576807022E0
1.662662494E2;-5.746083856E-1;1.790862918E0;9.586383820E0
1.662712543E2;-5.746083856E-1;1.819593310E0;9.586383820E0
1.662762896E2;-5.937620401E-1;1.877054095E0;9.730035782E0
1.662813249E2;-5.075707436E-1;1.819593310E0;9.710882187E0
1.662863603E2;-6.320692301E-1;1.790862918E0;9.653421402E0
1.662913651E2;-6.129156351E-1;1.800439715E0;9.720458984E0
1.662964004E2;-5.937620401E-1;1.733402014E0;9.806650162E0
1.663014357E2;-6.991068721E-1;1.714248419E0;9.730035782E0
1.663064711E2;-6.224924326E-1;1.733402014E0;9.749189377E0
1.663115064E2;-6.416460276E-1;1.733402014E0;9.662998199E0
1.663165112E2;-5.937620401E-1;1.656787634E0;9.672574997E0
1.663215466E2;-5.075707436E-1;1.695094824E0;9.605537415E0
1.663265819E2;-5.458779931E-1;1.790862918E0;9.634267807E0
1.663316172E2;-5.075707436E-1;1.714248419E0;9.576807022E0
1.663366221E2;-5.075707436E-1;1.714248419E0;9.548076630E0
1.663416574E2;-5.171475410E-1;1.723825216E0;9.538499832E0
1.663466927E2;-6.129156351E-1;1.800439715E0;9.605537415E0
1.663517281E2;-6.224924326E-1;1.771709204E0;9.548076630E0
1.663567634E2;-5.937620401E-1;1.752555609E0;9.576807022E0
1.663617682E2;-6.416460276E-1;1.886630893E0;9.548076630E0
1.663668035E2;-6.607996821E-1;1.771709204E0;9.643844604E0
1.663718389E2;-7.086837292E-1;1.810016513E0;9.548076630E0
1.663768742E2;-6.607996821E-1;1.838746905E0;9.615114212E0
1.663818790E2;-7.086837292E-1;1.742978811E0;9.615114212E0
1.663869144E2;-5.841852427E-1;1.742978811E0;9.557653427E0
1.663919497E2;-6.416460276E-1;1.781286120E0;9.605537415E0
1.663969850E2;-5.937620401E-1;1.800439715E0;9.595960617E0
1.664020204E2;-5.554547906E-1;1.733402014E0;9.624691010E0
1.664070252E2;-5.937620401E-1;1.742978811E0;9.595960617E0
1.664120605E2;-5.746083856E-1;1.752555609E0;9.615114212E0
1.664170958E2;-5.650315881E-1;1.819593310E0;9.653421402E0
1.664221312E2;-6.224924326E-1;1.762132406E0;9.615114212E0
1.664271360E2;-5.458779931E-1;1.714248419E0;9.624691010E0
1.664321713E2;-5.937620401E-1;1.790862918E0;9.730035782E0
1.664372067E2;-6.416460276E-1;1.790862918E0;9.710882187E0
1.664422420E2;-4.788403511E-1;1.857900500E0;9.701305389E0
1.664472773E2;-5.554547906E-1;1.742978811E0;9.634267807E0
1.664522822E2;-6.033388376E-1;1.771709204E0;9.749189377E0
1.664573175E2;-6.512228847E-1;1.781286120E0;9.682151794E0
1.664623528E2;-5.650315881E-1;1.723825216E0;9.720458984E0
1.664673882E2;-5.650315881E-1;1.733402014E0;9.701305389E0
1.664723930E2;-5.458779931E-1;1.752555609E0;9.710882187E0
1.664774283E2;-6.129156351E-1;1.762132406E0;9.634267807E0
1.664824636E2;-5.841852427E-1;1.742978811E0;9.662998199E0
1.664874990E2;-6.416460276E-1;1.762132406E0;9.595960617E0
1.664925038E2;-5.937620401E-1;1.714248419E0;9.509769440E0
1.664975391E2;-6.320692301E-1;1.771709204E0;9.576807022E0
1.665025745E2;-5.458779931E-1;1.781286120E0;9.605537415E0
1.665076098E2;-5.458779931E-1;1.848323703E0;9.548076630E0
1.665126451E2;-6.224924326E-1;1.781286120E0;9.624691010E0
1.665176499E2;-6.416460276E-1;1.733402014E0;9.567230225E0
1.665226853E2;-5.363011956E-1;1.800439715E0;9.538499832E0
1.665277206E2;-5.650315881E-1;1.781286120E0;9.691728592E0
1.665327560E2;-5.746083856E-1;1.790862918E0;9.710882187E0
1.665377608E2;-5.937620401E-1;1.695094824E0;9.730035782E0
1.665427961E2;-5.458779931E-1;1.829170108E0;9.816226959E0
1.665478314E2;-6.512228847E-1;1.877054095E0;9.816226959E0
1.665528668E2;-5.746083856E-1;1.723825216E0;9.739612579E0
1.665578716E2;-5.746083856E-1;1.771709204E0;9.672574997E0
1.665629069E2;-6.129156351E-1;1.790862918E0;9.720458984E0
1.665679423E2;-6.033388376E-1;1.762132406E0;9.701305389E0
1.665729776E2;-5.650315881E-1;1.742978811E0;9.739612579E0
1.665780129E2;-6.033388376E-1;1.647210717E0;9.701305389E0
1.665830177E2;-6.703764796E-1;1.829170108E0;9.701305389E0
1.665880531E2;-5.554547906E-1;1.742978811E0;9.595960617E0
1.665930884E2;-6.320692301E-1;1.829170108E0;9.634267807E0
1.665981237E2;-5.746083856E-1;1.848323703E0;9.634267807E0
1.666031591E2;-6.512228847E-1;1.762132406E0;9.662998199E0
1.666081639E2;-6.416460276E-1;1.733402014E0;9.605537415E0
1.666131992E2;-5.937620401E-1;1.762132406E0;9.768342972E0
1.666182346E2;-6.320692301E-1;1.790862918E0;9.749189377E0
1.666232699E2;-6.224924326E-1;1.790862918E0;9.739612579E0
1.666283052E2;-6.224924326E-1;1.800439715E0;9.749189377E0
1.666333101E2;-5.841852427E-1;1.838746905E0;9.653421402E0
1.666383454E2;-6.129156351E-1;1.771709204E0;9.739612579E0
1.666433807E2;-5.554547906E-1;1.848323703E0;9.682151794E0
1.666484161E2;-6.129156351E-1;1.848323703E0;9.701305389E0
1.666534209E2;-6.512228847E-1;1.723825216E0;9.691728592E0
1.666584562E2;-6.224924326E-1;1.762132406E0;9.672574997E0
1.666634915E2;-6.991068721E-1;1.762132406E0;9.691728592E0
1.666685269E2;-6.033388376E-1;1.781286120E0;9.672574997E0
1.666735622E2;-5.937620401E-1;1.790862918E0;9.634267807E0
1.666785670E2;-6.799532771E-1;1.829170108E0;9.595960617E0
1.666836024E2;-5.841852427E-1;1.771709204E0;9.567230225E0
1.666886377E2;-6.416460276E-1;1.838746905E0;9.605537415E0
1.666936730E2;-5.937620401E-1;1.771709204E0;9.576807022E0
1.666987084E2;-6.416460276E-1;1.867477298E0;9.586383820E0
1.667037132E2;-5.937620401E-1;1.771709204E0;9.548076630E0
1.667087485E2;-6.320692301E-1;1.790862918E0;9.576807022E0
1.667137839E2;-5.650315881E-1;1.838746905E0;9.576807022E0
1.667188192E2;-6.224924326E-1;1.790862918E0;9.605537415E0
1.667238240E2;-6.416460276E-1;1.752555609E0;9.605537415E0
1.667288593E2;-6.416460276E-1;1.810016513E0;9.634267807E0
1.667338947E2;-5.650315881E-1;1.781286120E0;9.586383820E0
1.667389300E2;-6.129156351E-1;1.810016513E0;9.653421402E0
1.667439653E2;-6.512228847E-1;1.742978811E0;9.528923035E0
1.667489702E2;-6.320692301E-1;1.790862918E0;9.586383820E0
1.667540055E2;-5.267243981E-1;1.829170108E0;9.605537415E0
1.667590408E2;-5.267243981E-1;1.800439715E0;9.595960617E0
1.667640762E2;-5.841852427E-1;1.867477298E0;9.643844604E0
1.667691115E2;-6.320692301E-1;1.924938202E0;9.662998199E0
1.667741163E2;-6.129156351E-1;1.810016513E0;9.682151794E0
1.667791516E2;-6.033388376E-1;1.838746905E0;9.682151794E0
1.667841870E2;-5.937620401E-1;1.867477298E0;9.768342972E0
1.667892223E2;-5.650315881E-1;1.810016513E0;9.854534149E0
1.667942577E2;-5.937620401E-1;1.857900500E0;9.883264542E0
1.667992625E2;-6.129156351E-1;1.867477298E0;9.787496567E0
1.668042978E2;-5.746083856E-1;1.790862918E0;9.806650162E0
1.668093331E2;-5.937620401E-1;1.800439715E0;9.730035782E0
1.668143685E2;-5.267243981E-1;1.695094824E0;9.682151794E0
1.668194038E2;-5.650315881E-1;1.695094824E0;9.682151794E0
1.668244086E2;-6.512228847E-1;1.675941229E0;9.615114212E0
1.668294440E2;-5.937620401E-1;1.685518026E0;9.634267807E0
1.668344793E2;-6.033388376E-1;1.714248419E0;9.576807022E0
1.668395146E2;-6.607996821E-1;1.752555609E0;9.605537415E0
1.668445194E2;-6.224924326E-1;1.771709204E0;9.557653427E0
1.668495548E2;-6.033388376E-1;1.752555609E0;9.576807022E0
1.668545901E2;-6.320692301E-1;1.771709204E0;9.615114212E0
1.668596254E2;-5.746083856E-1;1.867477298E0;9.634267807E0
1.668646608E2;-6.991068721E-1;1.781286120E0;9.701305389E0
1.668696656E2;-6.129156351E-1;1.896207690E0;9.816226959E0
1.668747009E2;-6.799532771E-1;1.810016513E0;9.710882187E0
1.668797363E2;-6.512228847E-1;1.848323703E0;9.730035782E0
1.668847716E2;-6.799532771E-1;1.771709204E0;9.768342972E0
1.668898069E2;-6.129156351E-1;1.867477298E0;9.806650162E0
